transaction_id,customer_id,amount,timestamp,merchant_category
3221,C9775,60.89,2023-06-03 18:50:46,Electronics
9939,C2176,32.96,2023-06-03 18:51:03,Retail
5554,C9490,90.94,2023-06-03 18:51:26,Grocery
3822,C8210,57.62,2023-06-03 18:51:49,Entertainment
9851,C5593,92.78,2023-06-03 18:52:43,Electronics
5046,C9419,73.9,2023-06-03 18:53:06,Restaurant
9471,C7138,10.0,2023-06-03 18:53:37,Electronics
10597,C1347,58.41,2023-06-03 18:53:49,Grocery
9550,C1981,74.81,2023-06-03 18:54:19,Entertainment
3105,C4570,23.22,2023-06-03 18:55:44,Entertainment
10006,C2549,81.56,2023-06-03 18:55:47,Retail
4912,C4291,10.0,2023-06-03 18:56:41,Restaurant
5467,C2185,60.61,2023-06-03 18:56:45,Entertainment
8828,C1016,0.65,2023-06-03 18:58:19,Retail
6375,C4897,31.57,2023-06-03 18:59:00,Entertainment
10149,C3090,1.65,2023-06-03 18:59:28,Entertainment
6678,C3886,59.29,2023-06-03 19:02:01,Grocery
5842,C6316,79.27,2023-06-03 19:03:10,Grocery
2886,C5350,67.67,2023-06-03 19:04:16,Electronics
10222,C7115,59.44,2023-06-03 19:04:37,Grocery
5149,C5671,57.54,2023-06-03 19:05:16,Restaurant
2148,C2323,10.0,2023-06-03 19:06:15,Grocery
10677,C9144,84.9,2023-06-03 19:06:31,Restaurant
9772,C1118,60.53,2023-06-03 19:09:43,Grocery
3904,C5005,94.58,2023-06-03 19:10:30,Restaurant
7962,C3003,87.59,2023-06-03 19:11:13,Entertainment
1730,C9561,83.79,2023-06-03 19:12:44,Retail
5159,C6182,41.6,2023-06-03 19:13:02,Restaurant
9842,C4467,69.84,2023-06-03 19:13:16,Electronics
3336,C8520,88.72,2023-06-03 19:13:59,Grocery
7031,C1701,27.52,2023-06-03 19:14:31,Restaurant
8630,C2511,66.79,2023-06-03 19:16:59,Electronics
9411,C8572,49.65,2023-06-03 19:17:24,Retail
9872,C2436,76.74,2023-06-03 19:18:00,Entertainment
7040,C2180,42.74,2023-06-03 19:19:00,Entertainment
10873,C2116,43.36,2023-06-03 19:19:34,Entertainment
1776,C8679,24.18,2023-06-03 19:21:30,Entertainment
3659,C8272,62.77,2023-06-03 19:21:54,Restaurant
10042,C1573,65.02,2023-06-03 19:22:29,Retail
6057,C6354,63.41,2023-06-03 19:24:40,Grocery
10075,C3198,70.37,2023-06-03 19:24:56,Electronics
5797,C8597,63.52,2023-06-03 19:25:20,Entertainment
10255,C1145,34.51,2023-06-03 19:30:06,Restaurant
2620,C6021,68.99,2023-06-03 19:30:35,Retail
6383,C5009,43.43,2023-06-03 19:31:41,Retail
4949,C2679,47.9,2023-06-03 19:32:01,Electronics
5048,C2572,62.61,2023-06-03 19:32:37,Retail
10060,C9035,0.52,2023-06-03 19:33:08,Restaurant
3300,C1149,0.52,2023-06-03 19:34:47,Entertainment
8142,C7076,72.7,2023-06-03 19:36:04,Electronics
9105,C4185,10.0,2023-06-03 19:37:39,Retail
9591,C3318,19.81,2023-06-03 19:38:17,Electronics
4129,C8848,66.09,2023-06-03 19:38:22,Grocery
5114,C1684,66.37,2023-06-03 19:38:27,Electronics
10601,C5861,82.34,2023-06-03 19:39:27,Electronics
4922,C6771,65.64,2023-06-03 19:43:24,Electronics
6393,C3381,89.08,2023-06-03 19:44:51,Retail
9609,C5079,76.05,2023-06-03 19:46:00,Grocery
2902,C3481,31.98,2023-06-03 19:46:17,Entertainment
3031,C6301,31.26,2023-06-03 19:46:23,Grocery
9349,C4369,69.1,2023-06-03 19:46:34,Entertainment
5761,C7765,71.61,2023-06-03 19:47:40,Retail
5540,C4638,38.29,2023-06-03 19:47:48,Restaurant
6158,C6901,50.35,2023-06-03 19:47:53,Grocery
1528,C7865,33.66,2023-06-03 19:48:06,Electronics
5806,C9899,64.24,2023-06-03 19:50:06,Restaurant
7505,C5917,32.15,2023-06-03 19:52:15,Restaurant
1101,C1771,98.2,2023-06-03 19:52:56,Grocery
6487,C8577,62.66,2023-06-03 19:53:55,Electronics
5699,C8654,50.32,2023-06-03 19:54:28,Restaurant
8931,C5143,94.14,2023-06-03 19:54:39,Electronics
9063,C6633,57.26,2023-06-03 19:56:11,Retail
2622,C7981,98.51,2023-06-03 19:56:34,Retail
7817,C4844,86.26,2023-06-03 19:56:40,Entertainment
4188,C1920,44.79,2023-06-03 19:57:14,Grocery
7155,C2901,53.77,2023-06-03 19:58:18,Electronics
2486,C7797,81.64,2023-06-03 19:58:20,Grocery
6389,C3429,58.57,2023-06-03 19:58:45,Restaurant
8723,C3713,93.42,2023-06-03 19:59:14,Retail
1362,C3608,1.43,2023-06-03 20:01:02,Retail
3481,C8848,67.68,2023-06-03 20:01:49,Entertainment
4404,C9775,72.78,2023-06-03 20:01:58,Entertainment
6577,C2875,99.24,2023-06-03 20:02:43,Electronics
4684,C4366,26.32,2023-06-03 20:03:57,Retail
7171,C7152,79.42,2023-06-03 20:04:03,Restaurant
5481,C8517,67.45,2023-06-03 20:12:26,Retail
3758,C3139,41.37,2023-06-03 20:14:37,Entertainment
9292,C9808,81.59,2023-06-03 20:14:55,Grocery
2880,C6427,82.09,2023-06-03 20:15:13,Restaurant
3146,C5055,64.81,2023-06-03 20:15:30,Electronics
1400,C4114,77.47,2023-06-03 20:15:33,Grocery
3541,C8303,99.35,2023-06-03 20:15:57,Retail
7514,C2955,43.7,2023-06-03 20:16:12,Electronics
9899,C6176,100.98,2023-06-03 20:17:05,Electronics
1193,C7669,115.36,2023-06-03 20:18:45,Restaurant
2596,C7029,97.45,2023-06-03 20:19:43,Electronics
1280,C8491,61.5,2023-06-03 20:19:46,Electronics
10783,C5422,101.53,2023-06-03 20:20:13,Entertainment
5983,C8258,38.58,2023-06-03 20:20:54,Retail
3179,C3347,51.39,2023-06-03 20:21:26,Electronics
5583,C3947,111.71,2023-06-03 20:29:52,Grocery
2224,C2140,62.1,2023-06-03 20:32:21,Grocery
7072,C1746,51.93,2023-06-03 20:32:23,Grocery
2545,C9618,5157.12,2023-06-03 20:33:12,Grocery
2815,C4524,7242.64,2023-06-03 20:34:06,Grocery
4880,C9260,56.07,2023-06-03 20:34:14,Electronics
4597,C3954,79.87,2023-06-03 20:34:37,Entertainment
7008,C6886,64.42,2023-06-03 20:34:58,Electronics
7418,C6549,74.1,2023-06-03 20:35:27,Restaurant
4545,C7628,114.84,2023-06-03 20:38:24,Retail
3229,C4555,48.84,2023-06-03 20:38:31,Restaurant
3715,C2560,105.74,2023-06-03 20:39:07,Entertainment
8209,C4479,89.08,2023-06-03 20:40:07,Grocery
9707,C7271,44.69,2023-06-03 20:41:21,Electronics
6313,C1893,90.16,2023-06-03 20:42:35,Electronics
1223,C9856,84.5,2023-06-03 20:43:34,Electronics
4396,C2843,9302.53,2023-06-03 20:43:43,Electronics
6722,C7459,63.49,2023-06-03 20:44:21,Grocery
9436,C5573,23.84,2023-06-03 20:45:23,Electronics
4797,C3435,60.86,2023-06-03 20:45:50,Grocery
1311,C5616,10.0,2023-06-03 20:46:36,Entertainment
6618,C2593,67.03,2023-06-03 20:47:16,Electronics
7469,C3683,0.75,2023-06-03 20:48:27,Electronics
10837,C2290,0.67,2023-06-03 20:48:47,Entertainment
2165,C8046,1.08,2023-06-03 20:49:32,Entertainment
8176,C3478,1.56,2023-06-03 20:50:45,Entertainment
1756,C5632,62.84,2023-06-03 20:51:43,Electronics
5833,C8884,57.27,2023-06-03 20:51:43,Grocery
10283,C3651,93.22,2023-06-03 20:51:47,Restaurant
1436,C8238,51.42,2023-06-03 20:51:49,Retail
1098,C9348,25.42,2023-06-03 20:52:04,Entertainment
5544,C7933,72.34,2023-06-03 20:52:05,Retail
5987,C7090,91.39,2023-06-03 20:54:35,Electronics
5933,C1521,68.14,2023-06-03 20:56:20,Entertainment
3562,C8912,76.14,2023-06-03 20:57:02,Electronics
6846,C4898,80.68,2023-06-03 20:57:59,Restaurant
1072,C4598,23.24,2023-06-03 20:58:28,Electronics
10649,C3435,87.09,2023-06-03 20:59:43,Entertainment
3856,C4949,104.12,2023-06-03 21:01:05,Entertainment
9134,C7100,50.29,2023-06-03 21:01:41,Grocery
3388,C2245,24.22,2023-06-03 21:03:23,Electronics
4564,C6499,64.95,2023-06-03 21:03:23,Electronics
1198,C6804,91.8,2023-06-03 21:04:10,Retail
9371,C1640,72.74,2023-06-03 21:04:44,Grocery
8967,C6092,82.08,2023-06-03 21:05:04,Restaurant
8475,C5224,44.25,2023-06-03 21:05:09,Restaurant
9072,C6425,106.31,2023-06-03 21:06:05,Retail
9664,C7697,89.1,2023-06-03 21:08:44,Restaurant
2154,C9984,40.97,2023-06-03 21:09:37,Restaurant
3081,C3455,2066.18,2023-06-03 21:10:44,Entertainment
4976,C9418,44.79,2023-06-03 21:11:07,Retail
7019,C7369,49.83,2023-06-03 21:15:37,Restaurant
1035,C2584,68.45,2023-06-03 21:16:19,Retail
1432,C4443,1996.97,2023-06-03 21:17:05,Retail
5291,C1642,4250.32,2023-06-03 21:17:29,Entertainment
10010,C8105,53.78,2023-06-03 21:21:38,Retail
6127,C5999,49.33,2023-06-03 21:24:19,Electronics
8405,C7548,34.31,2023-06-03 21:24:33,Retail
2771,C8933,0.85,2023-06-03 21:25:00,Grocery
6315,C3330,78.47,2023-06-03 21:29:03,Grocery
10488,C4902,10.0,2023-06-03 21:30:35,Electronics
1216,C5563,41.55,2023-06-03 21:33:46,Entertainment
6416,C5797,41.14,2023-06-03 21:34:54,Electronics
6466,C9301,54.06,2023-06-03 21:37:00,Electronics
8692,C3004,8757.04,2023-06-03 21:38:50,Retail
10260,C2388,2232.95,2023-06-03 21:39:06,Retail
4407,C5327,76.06,2023-06-03 21:39:13,Restaurant
2442,C1715,16.23,2023-06-03 21:39:24,Restaurant
6640,C8556,98.85,2023-06-03 21:40:15,Entertainment
8877,C2329,79.6,2023-06-03 21:40:41,Electronics
7443,C9385,38.0,2023-06-03 21:40:43,Electronics
8648,C7830,43.11,2023-06-03 21:41:26,Grocery
10579,C9886,53.46,2023-06-03 21:42:01,Entertainment
3540,C4621,85.9,2023-06-03 21:42:38,Retail
10714,C7184,53.1,2023-06-03 21:42:44,Retail
9829,C3094,58.55,2023-06-03 21:43:07,Restaurant
3067,C4578,94.34,2023-06-03 21:43:58,Entertainment
1019,C9928,53.84,2023-06-03 21:44:43,Grocery
2406,C2388,34.6,2023-06-03 21:45:59,Grocery
10775,C6131,70.56,2023-06-03 21:46:51,Entertainment
10336,C4061,10.0,2023-06-03 21:48:49,Grocery
9142,C4107,61.75,2023-06-03 21:49:02,Restaurant
7988,C3374,43.97,2023-06-03 21:49:20,Restaurant
6018,C8542,58.87,2023-06-03 21:50:15,Electronics
8240,C1797,49.92,2023-06-03 21:50:22,Entertainment
5979,C9268,40.73,2023-06-03 21:52:10,Retail
8279,C7922,54.86,2023-06-03 21:52:20,Restaurant
8789,C1849,50.96,2023-06-03 21:52:32,Entertainment
5609,C3676,91.36,2023-06-03 21:55:18,Entertainment
5490,C4767,61.15,2023-06-03 21:55:57,Retail
4873,C6536,86.79,2023-06-03 21:56:34,Restaurant
2732,C4694,75.49,2023-06-03 21:57:23,Retail
4032,C3141,46.07,2023-06-03 21:57:51,Entertainment
6339,C2870,115.24,2023-06-03 22:00:04,Restaurant
1108,C7252,79.58,2023-06-03 22:00:45,Retail
10887,C8999,79.23,2023-06-03 22:00:46,Grocery
10905,C1934,67.82,2023-06-03 22:03:01,Electronics
5952,C5355,65.89,2023-06-03 22:05:33,Entertainment
4559,C2599,9481.13,2023-06-03 22:05:42,Electronics
4290,C8066,8097.17,2023-06-03 22:05:42,Restaurant
4388,C7510,108.53,2023-06-03 22:05:43,Entertainment
8862,C6597,77.14,2023-06-03 22:05:59,Retail
9684,C1462,83.21,2023-06-03 22:07:19,Grocery
9001,C8075,19.62,2023-06-03 22:08:08,Electronics
2617,C2311,69.82,2023-06-03 22:09:23,Restaurant
8278,C2478,0.88,2023-06-03 22:13:11,Grocery
7317,C4085,55.52,2023-06-03 22:14:40,Grocery
2603,C9129,69.72,2023-06-03 22:14:58,Retail
1197,C8062,85.29,2023-06-03 22:15:10,Entertainment
3814,C3246,74.57,2023-06-03 22:15:50,Retail
5458,C4187,76.95,2023-06-03 22:16:21,Retail
10822,C2595,75.88,2023-06-03 22:16:50,Grocery
6348,C7235,67.0,2023-06-03 22:21:08,Restaurant
9833,C9990,68.93,2023-06-03 22:22:19,Entertainment
5396,C4764,65.35,2023-06-03 22:22:37,Restaurant
6084,C3209,74.35,2023-06-03 22:25:26,Electronics
6309,C8558,49.58,2023-06-03 22:25:37,Retail
9092,C4363,54.6,2023-06-03 22:25:59,Entertainment
7684,C8486,29.01,2023-06-03 22:26:57,Retail
2813,C8491,76.49,2023-06-03 22:27:01,Restaurant
6572,C2927,75.42,2023-06-03 22:28:00,Entertainment
1749,C7693,75.15,2023-06-03 22:28:16,Grocery
4383,C5225,57.19,2023-06-03 22:28:43,Grocery
5674,C9985,75.35,2023-06-03 22:29:42,Restaurant
2778,C6658,77.91,2023-06-03 22:30:55,Electronics
10814,C5626,69.84,2023-06-03 22:31:02,Electronics
6528,C2517,113.11,2023-06-03 22:34:40,Retail
9000,C5939,25.43,2023-06-03 22:34:49,Restaurant
9800,C5072,7013.81,2023-06-03 22:35:12,Restaurant
4895,C9259,47.08,2023-06-03 22:35:26,Grocery
2194,C7929,51.96,2023-06-03 22:35:42,Retail
6082,C8118,93.54,2023-06-03 22:36:28,Restaurant
9442,C5819,63.7,2023-06-03 22:37:30,Restaurant
4156,C5602,88.98,2023-06-03 22:37:46,Retail
6312,C5823,70.44,2023-06-03 22:38:31,Retail
7248,C8860,29.27,2023-06-03 22:39:27,Restaurant
9683,C6921,30.74,2023-06-03 22:42:36,Electronics
4428,C6094,48.33,2023-06-03 22:43:08,Entertainment
5783,C3048,41.03,2023-06-03 22:43:57,Electronics
4507,C7943,111.45,2023-06-03 22:44:09,Retail
2297,C7636,57.68,2023-06-03 22:44:41,Grocery
10669,C7944,32.54,2023-06-03 22:44:55,Retail
6967,C1014,49.08,2023-06-03 22:49:01,Entertainment
3275,C9180,68.0,2023-06-03 22:49:35,Restaurant
8264,C8083,49.7,2023-06-03 22:49:51,Restaurant
4516,C7506,85.54,2023-06-03 22:50:38,Electronics
5254,C7649,41.2,2023-06-03 22:50:50,Restaurant
7398,C3663,95.27,2023-06-03 22:51:36,Entertainment
9404,C7719,31.86,2023-06-03 22:53:18,Grocery
9528,C3177,35.16,2023-06-03 22:53:42,Entertainment
10555,C2180,62.05,2023-06-03 22:56:33,Grocery
7739,C1865,67.69,2023-06-03 22:57:05,Entertainment
5834,C5895,5859.16,2023-06-03 22:59:34,Restaurant
4408,C7275,103.61,2023-06-03 23:00:13,Entertainment
9957,C3372,64.72,2023-06-03 23:00:49,Entertainment
2306,C4986,44.18,2023-06-03 23:01:45,Grocery
1372,C4728,62.33,2023-06-03 23:02:06,Electronics
8147,C3783,93.82,2023-06-03 23:02:10,Restaurant
1840,C5719,62.03,2023-06-03 23:02:34,Electronics
9320,C4058,77.42,2023-06-03 23:02:43,Entertainment
3209,C7824,42.02,2023-06-03 23:03:08,Electronics
6462,C5168,76.45,2023-06-03 23:03:34,Entertainment
2563,C3185,26.73,2023-06-03 23:03:39,Grocery
9042,C6106,98.27,2023-06-03 23:03:44,Entertainment
6465,C5919,39.79,2023-06-03 23:04:13,Entertainment
5088,C2189,81.86,2023-06-03 23:06:35,Electronics
10650,C3401,120.29,2023-06-03 23:07:36,Restaurant
1603,C6688,87.04,2023-06-03 23:07:52,Restaurant
4167,C9743,34.68,2023-06-03 23:09:55,Grocery
2962,C1831,63.95,2023-06-03 23:11:09,Restaurant
9301,C7247,66.85,2023-06-03 23:13:28,Electronics
7688,C7672,60.01,2023-06-03 23:13:38,Electronics
4774,C1472,39.76,2023-06-03 23:14:19,Retail
10088,C2364,84.93,2023-06-03 23:14:46,Retail
6777,C2311,41.65,2023-06-03 23:15:09,Restaurant
2559,C6649,66.09,2023-06-03 23:15:33,Entertainment
7891,C4056,7816.87,2023-06-03 23:16:21,Retail
9614,C5454,58.45,2023-06-03 23:17:22,Retail
8090,C9096,0.66,2023-06-03 23:17:36,Retail
9874,C2460,75.78,2023-06-03 23:18:26,Grocery
2108,C9850,50.31,2023-06-03 23:20:26,Entertainment
9024,C2769,73.77,2023-06-03 23:21:35,Retail
1633,C8613,54.85,2023-06-03 23:21:53,Electronics
10769,C4586,41.32,2023-06-03 23:23:07,Entertainment
2599,C8204,69.01,2023-06-03 23:23:51,Entertainment
10681,C9724,79.95,2023-06-03 23:23:57,Entertainment
4034,C5778,73.34,2023-06-03 23:24:22,Electronics
9883,C6092,51.86,2023-06-03 23:24:42,Restaurant
7978,C9034,67.9,2023-06-03 23:25:05,Retail
5536,C3996,35.86,2023-06-03 23:26:56,Retail
9273,C4077,82.06,2023-06-03 23:28:38,Entertainment
6435,C5254,79.02,2023-06-03 23:28:43,Restaurant
6305,C8201,52.12,2023-06-03 23:29:07,Retail
10852,C8059,136.92,2023-06-03 23:30:35,Restaurant
10428,C5939,49.4,2023-06-03 23:32:29,Grocery
5198,C6993,64.91,2023-06-03 23:32:49,Grocery
6505,C3719,115.05,2023-06-03 23:35:24,Entertainment
10484,C3803,0.4,2023-06-03 23:37:05,Grocery
3750,C8039,14.29,2023-06-03 23:37:27,Electronics
10451,C3112,44.93,2023-06-03 23:37:51,Grocery
5403,C6544,2.01,2023-06-03 23:38:51,Entertainment
9863,C6623,85.19,2023-06-03 23:39:05,Restaurant
1822,C2899,69.18,2023-06-03 23:40:07,Restaurant
2734,C9501,105.49,2023-06-03 23:40:22,Electronics
6624,C4666,113.98,2023-06-03 23:40:36,Entertainment
2548,C9316,50.56,2023-06-03 23:43:37,Grocery
1870,C2143,1705.44,2023-06-03 23:45:38,Restaurant
9538,C9372,34.34,2023-06-03 23:46:14,Retail
2223,C7566,52.5,2023-06-03 23:46:17,Retail
4301,C5346,99.35,2023-06-03 23:46:23,Retail
1658,C1282,28.48,2023-06-03 23:46:54,Retail
1407,C4228,10.0,2023-06-03 23:52:50,Retail
2569,C8612,66.67,2023-06-03 23:53:20,Grocery
9834,C8648,64.03,2023-06-03 23:53:44,Retail
10629,C2389,2541.84,2023-06-03 23:54:53,Entertainment
4903,C8419,94.02,2023-06-03 23:56:57,Entertainment
4612,C3120,71.27,2023-06-03 23:57:11,Entertainment
3702,C4385,45.19,2023-06-03 23:59:30,Restaurant
1651,C4954,1.58,2023-06-03 23:59:56,Retail
9247,C4123,81.51,2023-06-04 00:00:21,Grocery
3957,C3458,87.27,2023-06-04 00:02:03,Retail
3486,C5775,91.92,2023-06-04 00:02:12,Retail
3380,C3292,22.07,2023-06-04 00:02:38,Grocery
5494,C9462,66.1,2023-06-04 00:03:05,Entertainment
2888,C1841,54.27,2023-06-04 00:04:12,Restaurant
6060,C3509,49.57,2023-06-04 00:05:11,Electronics
9261,C7512,83.4,2023-06-04 00:05:36,Entertainment
4624,C1230,72.51,2023-06-04 00:07:17,Retail
6289,C1630,73.28,2023-06-04 00:08:12,Entertainment
9487,C7810,36.83,2023-06-04 00:08:40,Electronics
6071,C3165,3831.79,2023-06-04 00:08:58,Retail
5659,C7782,86.02,2023-06-04 00:09:18,Restaurant
5353,C3193,46.63,2023-06-04 00:09:34,Electronics
1496,C2269,83.65,2023-06-04 00:10:07,Grocery
1817,C8451,63.94,2023-06-04 00:10:20,Retail
6750,C7813,93.78,2023-06-04 00:11:16,Retail
8298,C2297,55.63,2023-06-04 00:12:00,Electronics
11000,C8514,99.97,2023-06-04 00:13:42,Electronics
9617,C6891,56.46,2023-06-04 00:13:58,Grocery
5120,C5992,97.38,2023-06-04 00:16:31,Grocery
2001,C6061,84.8,2023-06-04 00:16:48,Electronics
10170,C8008,85.93,2023-06-04 00:18:28,Retail
2009,C7807,39.76,2023-06-04 00:20:57,Restaurant
10082,C5177,47.12,2023-06-04 00:21:39,Electronics
8134,C6804,0.55,2023-06-04 00:22:15,Electronics
6250,C1427,0.99,2023-06-04 00:23:02,Retail
4570,C7889,89.05,2023-06-04 00:23:46,Restaurant
6012,C1355,41.38,2023-06-04 00:24:38,Grocery
7138,C1885,98.45,2023-06-04 00:25:12,Electronics
1069,C8573,49.12,2023-06-04 00:26:04,Grocery
5990,C6299,82.13,2023-06-04 00:26:25,Electronics
6286,C7457,38.48,2023-06-04 00:28:00,Electronics
8157,C3323,100.74,2023-06-04 00:28:35,Restaurant
2500,C3392,15.59,2023-06-04 00:31:42,Entertainment
1620,C9548,66.1,2023-06-04 00:31:46,Retail
4532,C4086,84.17,2023-06-04 00:32:03,Grocery
7587,C6104,80.42,2023-06-04 00:33:23,Grocery
9975,C9444,46.16,2023-06-04 00:34:00,Restaurant
5446,C7474,49.75,2023-06-04 00:34:50,Retail
9073,C6499,28.72,2023-06-04 00:35:36,Retail
2436,C7172,54.94,2023-06-04 00:36:03,Grocery
1302,C1128,107.85,2023-06-04 00:37:19,Retail
10031,C3948,1.48,2023-06-04 00:37:43,Entertainment
4056,C6870,0.84,2023-06-04 00:39:53,Electronics
2725,C3034,3571.81,2023-06-04 00:41:02,Electronics
1967,C9955,52.64,2023-06-04 00:42:04,Electronics
3220,C2514,61.89,2023-06-04 00:43:33,Retail
2934,C6194,62.44,2023-06-04 00:43:59,Restaurant
10600,C9923,6152.63,2023-06-04 00:45:11,Entertainment
2245,C8259,82.96,2023-06-04 00:46:29,Entertainment
6504,C9753,30.09,2023-06-04 00:47:41,Electronics
5982,C9747,128.88,2023-06-04 00:47:54,Retail
1886,C9903,84.78,2023-06-04 00:48:18,Retail
10059,C3291,63.61,2023-06-04 00:49:12,Retail
9889,C6237,3162.73,2023-06-04 00:51:06,Entertainment
9582,C6269,133.18,2023-06-04 00:53:12,Electronics
5318,C7196,56.45,2023-06-04 00:53:16,Retail
8512,C8760,89.83,2023-06-04 00:53:17,Entertainment
9762,C8949,52.56,2023-06-04 00:53:48,Retail
9643,C8878,68.46,2023-06-04 00:55:12,Electronics
7326,C3699,50.84,2023-06-04 00:55:22,Entertainment
2427,C2264,96.99,2023-06-04 00:55:28,Restaurant
3463,C9123,21.65,2023-06-04 00:56:39,Grocery
6557,C1755,76.31,2023-06-04 00:58:25,Retail
5214,C3299,10.0,2023-06-04 00:59:21,Entertainment
8887,C3903,38.81,2023-06-04 01:00:03,Restaurant
9184,C4394,88.5,2023-06-04 01:01:33,Entertainment
2122,C3076,27.32,2023-06-04 01:03:38,Restaurant
8223,C7120,65.61,2023-06-04 01:07:29,Grocery
10994,C2274,1.1,2023-06-04 01:08:33,Retail
9386,C2565,25.3,2023-06-04 01:08:45,Entertainment
6266,C1528,90.75,2023-06-04 01:08:55,Grocery
5379,C9783,21.3,2023-06-04 01:09:52,Entertainment
1600,C5941,62.14,2023-06-04 01:10:18,Retail
10274,C5903,26.3,2023-06-04 01:10:24,Restaurant
1385,C6425,94.23,2023-06-04 01:15:14,Retail
6567,C5695,43.7,2023-06-04 01:15:45,Electronics
3207,C1944,37.82,2023-06-04 01:19:58,Restaurant
6365,C4323,31.66,2023-06-04 01:21:39,Grocery
6086,C4245,79.8,2023-06-04 01:24:25,Entertainment
8815,C8306,19.05,2023-06-04 01:24:59,Retail
5077,C8391,74.27,2023-06-04 01:25:25,Entertainment
2031,C7464,93.66,2023-06-04 01:26:22,Restaurant
3903,C1948,22.12,2023-06-04 01:27:07,Electronics
5907,C4912,29.57,2023-06-04 01:27:54,Retail
10358,C7984,26.35,2023-06-04 01:29:33,Retail
4795,C6664,88.92,2023-06-04 01:30:20,Grocery
10324,C8039,62.32,2023-06-04 01:30:51,Electronics
3379,C7288,54.31,2023-06-04 01:32:27,Restaurant
9877,C2902,67.23,2023-06-04 01:32:31,Electronics
4264,C6754,35.93,2023-06-04 01:33:39,Grocery
4722,C2475,54.37,2023-06-04 01:36:33,Entertainment
3042,C5285,56.32,2023-06-04 01:37:19,Grocery
6213,C9883,54.29,2023-06-04 01:38:10,Entertainment
8412,C1311,50.39,2023-06-04 01:39:49,Retail
10665,C7308,27.6,2023-06-04 01:40:41,Entertainment
7896,C9728,76.38,2023-06-04 01:40:43,Entertainment
3316,C9777,54.72,2023-06-04 01:42:28,Grocery
4384,C6238,43.45,2023-06-04 01:43:44,Electronics
1708,C8690,101.93,2023-06-04 01:44:45,Entertainment
8019,C5489,0.01,2023-06-04 01:45:12,Retail
10454,C1996,56.24,2023-06-04 01:45:18,Electronics
3449,C5397,85.57,2023-06-04 01:46:04,Entertainment
8301,C3434,26.05,2023-06-04 01:46:36,Grocery
2132,C8405,2.03,2023-06-04 01:47:55,Entertainment
2844,C3108,64.2,2023-06-04 01:48:27,Restaurant
8415,C2040,9995.43,2023-06-04 01:48:41,Grocery
10492,C5550,50.93,2023-06-04 01:49:39,Restaurant
10832,C1612,3788.89,2023-06-04 01:50:50,Retail
9764,C1155,69.24,2023-06-04 01:51:15,Grocery
9075,C7859,72.23,2023-06-04 01:51:48,Restaurant
1043,C7201,102.41,2023-06-04 01:51:59,Retail
9279,C1493,50.32,2023-06-04 01:52:06,Retail
4198,C6582,80.17,2023-06-04 01:52:34,Electronics
9999,C2999,65.32,2023-06-04 01:53:41,Entertainment
7849,C3730,110.9,2023-06-04 01:57:13,Retail
1125,C3927,62.76,2023-06-04 01:57:34,Restaurant
8363,C1227,36.59,2023-06-04 01:57:36,Electronics
10591,C4994,38.69,2023-06-04 01:58:47,Restaurant
6349,C1719,71.42,2023-06-04 01:58:59,Grocery
2601,C6554,52.51,2023-06-04 02:01:28,Electronics
10267,C1113,76.98,2023-06-04 02:02:59,Grocery
9644,C2178,44.08,2023-06-04 02:05:33,Retail
3181,C4621,46.19,2023-06-04 02:08:53,Grocery
4803,C9123,51.04,2023-06-04 02:09:46,Electronics
9540,C9248,102.49,2023-06-04 02:12:13,Grocery
5366,C2930,20.44,2023-06-04 02:12:48,Entertainment
8410,C1994,61.97,2023-06-04 02:13:33,Entertainment
5257,C8976,102.61,2023-06-04 02:13:44,Electronics
10220,C7211,66.36,2023-06-04 02:13:53,Retail
3028,C4027,56.09,2023-06-04 02:14:29,Grocery
4239,C2274,44.99,2023-06-04 02:18:03,Restaurant
9152,C9773,79.76,2023-06-04 02:18:27,Retail
9400,C2253,112.45,2023-06-04 02:20:44,Grocery
1809,C2713,47.39,2023-06-04 02:21:24,Electronics
4948,C8415,1.56,2023-06-04 02:21:42,Retail
5500,C2523,10.0,2023-06-04 02:22:05,Entertainment
1815,C7561,88.59,2023-06-04 02:22:43,Restaurant
3850,C5842,3781.67,2023-06-04 02:22:53,Retail
3665,C5785,58.43,2023-06-04 02:22:59,Electronics
7353,C6346,36.2,2023-06-04 02:25:52,Entertainment
9758,C6605,89.12,2023-06-04 02:26:19,Entertainment
4581,C4187,88.82,2023-06-04 02:27:13,Entertainment
2940,C9899,38.59,2023-06-04 02:27:16,Restaurant
4100,C4239,84.89,2023-06-04 02:27:43,Entertainment
3356,C1697,52.91,2023-06-04 02:27:46,Restaurant
1994,C6772,11.63,2023-06-04 02:30:12,Electronics
7655,C7004,30.31,2023-06-04 02:31:13,Grocery
5516,C5348,92.65,2023-06-04 02:31:26,Restaurant
4657,C4742,45.66,2023-06-04 02:32:22,Retail
9973,C1859,57.45,2023-06-04 02:32:27,Entertainment
9391,C5485,76.87,2023-06-04 02:34:26,Retail
1130,C4258,71.0,2023-06-04 02:35:49,Electronics
9918,C7171,61.71,2023-06-04 02:37:33,Retail
5706,C3900,51.88,2023-06-04 02:37:45,Electronics
3862,C6185,106.05,2023-06-04 02:38:07,Retail
8909,C4425,51.8,2023-06-04 02:38:08,Grocery
8915,C9197,10.0,2023-06-04 02:40:40,Entertainment
