timestamp,energy_kwh,temperature,humidity,is_weekend,is_holiday,hour_of_day,occupancy_percent
2022-03-14 12:00:00,37.5,44.3,51.8,0,0,12,24.0
2022-03-14 13:00:00,6.6,42.8,49.4,0,0,13,54.9
2022-03-14 14:00:00,-12.6,41.0,47.3,0,0,14,74.1
2022-03-14 15:00:00,38.7,42.8,66.6,0,0,15,22.8
2022-03-14 16:00:00,-6.9,44.2,59.2,0,0,16,68.4
2022-03-14 17:00:00,-5.0,37.4,44.4,0,0,17,66.5
2022-03-14 18:00:00,14.1,45.0,56.0,0,0,18,47.4
2022-03-14 19:00:00,18.2,46.5,33.6,0,0,19,43.3
2022-03-14 20:00:00,5.3,40.5,39.5,0,0,20,56.2
2022-03-14 21:00:00,1.0,44.4,34.2,0,0,21,60.5
2022-03-14 22:00:00,5.5,41.7,45.0,0,0,22,56.0
2022-03-14 23:00:00,22.0,45.4,64.2,0,0,23,39.5
2022-03-15 00:00:00,-9.9,37.3,32.8,0,0,0,71.4
2022-03-15 01:00:00,3.7,46.0,38.6,0,0,1,57.8
2022-03-15 02:00:00,3.0,38.3,66.9,0,0,2,58.5
2022-03-15 03:00:00,29.7,39.9,64.4,0,0,3,31.8
2022-03-15 04:00:00,38.1,40.1,52.1,0,0,4,23.4
2022-03-15 05:00:00,13.6,43.9,47.2,0,0,5,47.9
2022-03-15 06:00:00,-9.8,38.8,54.4,0,0,6,71.3
2022-03-15 07:00:00,9.4,42.4,50.4,0,0,7,52.1
2022-03-15 08:00:00,18.1,45.1,67.8,0,0,8,43.4
2022-03-15 09:00:00,21.2,46.5,65.2,0,0,9,40.3
2022-03-15 10:00:00,34.4,45.5,38.7,0,0,10,27.1
2022-03-15 11:00:00,32.2,41.1,67.5,0,0,11,29.3
2022-03-15 12:00:00,-8.4,44.0,68.3,0,0,12,69.9
2022-03-15 13:00:00,17.7,39.3,40.9,0,0,13,43.8
2022-03-15 14:00:00,35.7,38.3,68.2,0,0,14,25.8
2022-03-15 15:00:00,9.8,40.1,39.4,0,0,15,51.7
2022-03-15 16:00:00,-8.0,38.1,38.4,0,0,16,69.5
2022-03-15 17:00:00,38.2,38.3,50.1,0,0,17,23.3
2022-03-15 18:00:00,17.7,46.2,35.0,0,0,18,43.8
2022-03-15 19:00:00,12.1,42.1,65.5,0,0,19,49.4
2022-03-15 20:00:00,12.8,45.4,57.6,0,0,20,48.7
2022-03-15 21:00:00,4.5,38.9,58.4,0,0,21,57.0
2022-03-15 22:00:00,-12.6,40.1,56.8,0,0,22,74.1
2022-03-15 23:00:00,34.4,43.9,68.5,0,0,23,27.1
2022-03-16 00:00:00,25.8,42.6,38.7,0,0,0,35.7
2022-03-16 01:00:00,-1.8,46.3,50.3,0,0,1,63.3
2022-03-16 02:00:00,-5.6,45.4,49.2,0,0,2,67.1
2022-03-16 03:00:00,-1.8,40.6,35.0,0,0,3,63.3
2022-03-16 04:00:00,-6.4,37.9,31.6,0,0,4,67.9
2022-03-16 05:00:00,12.7,37.4,32.2,0,0,5,48.8
2022-03-16 06:00:00,9.1,41.0,50.0,0,0,6,52.4
2022-03-16 07:00:00,11.7,37.6,37.4,0,0,7,49.8
2022-03-16 08:00:00,13.0,39.2,49.3,0,0,8,48.5
2022-03-16 09:00:00,39.1,38.0,67.3,0,0,9,22.4
2022-03-16 10:00:00,35.4,41.1,51.7,0,0,10,26.1
2022-03-16 11:00:00,-9.6,38.2,30.2,0,0,11,71.1
2022-03-16 12:00:00,1.4,46.0,61.7,0,0,12,60.1
2022-03-16 13:00:00,37.8,40.6,31.1,0,0,13,23.7
2022-03-16 14:00:00,37.2,44.4,45.9,0,0,14,24.3
2022-03-16 15:00:00,-4.1,44.3,66.1,0,0,15,65.6
2022-03-16 16:00:00,32.3,38.3,48.7,0,0,16,29.2
2022-03-16 17:00:00,31.0,42.0,41.5,0,0,17,30.5
2022-03-16 18:00:00,33.8,41.9,43.0,0,0,18,27.7
2022-03-16 19:00:00,8.7,42.0,56.0,0,0,19,52.8
2022-03-16 20:00:00,-5.1,42.3,50.1,0,0,20,66.6
2022-03-16 21:00:00,40.6,40.8,45.1,0,0,21,20.9
2022-03-16 22:00:00,14.8,42.6,41.8,0,0,22,46.7
2022-03-16 23:00:00,-7.7,39.5,41.7,0,0,23,69.2
2022-03-17 00:00:00,4.5,37.2,64.5,0,0,0,57.0
2022-03-17 01:00:00,30.6,45.5,65.1,0,0,1,30.9
2022-03-17 02:00:00,38.6,39.1,30.3,0,0,2,22.9
2022-03-17 03:00:00,7.1,37.7,68.5,0,0,3,54.4
2022-03-17 04:00:00,3.0,42.3,34.6,0,0,4,58.5
2022-03-17 05:00:00,-12.9,46.8,49.1,0,0,5,74.4
2022-03-17 06:00:00,12.6,39.0,51.1,0,0,6,48.9
2022-03-17 07:00:00,-1.9,46.4,60.2,0,0,7,63.4
2022-03-17 08:00:00,29.1,45.7,36.8,0,0,8,32.4
2022-03-17 09:00:00,-12.2,41.4,39.8,0,0,9,73.7
2022-03-17 10:00:00,13.9,46.4,44.0,0,0,10,47.6
2022-03-17 11:00:00,-5.8,37.5,35.5,0,0,11,67.3
2022-03-17 12:00:00,26.9,40.2,51.5,0,0,12,34.6
2022-03-17 13:00:00,-2.0,38.7,47.1,0,0,13,63.5
2022-03-17 14:00:00,17.2,38.6,52.5,0,0,14,44.3
2022-03-17 15:00:00,28.6,45.2,68.0,0,0,15,32.9
2022-03-17 16:00:00,23.3,46.6,40.2,0,0,16,38.2
2022-03-17 17:00:00,34.6,38.1,33.0,0,0,17,26.9
2022-03-17 18:00:00,22.9,42.8,46.7,0,0,18,38.6
2022-03-17 19:00:00,13.3,45.7,58.1,0,0,19,48.2
2022-03-17 20:00:00,13.7,43.6,52.8,0,0,20,47.8
2022-03-17 21:00:00,38.5,39.9,33.5,0,0,21,23.0
2022-03-17 22:00:00,29.1,44.7,38.5,0,0,22,32.4
2022-03-17 23:00:00,9.6,41.5,33.9,0,0,23,51.9
2022-03-18 00:00:00,6.3,37.3,66.0,0,0,0,55.2
2022-03-18 01:00:00,31.9,39.1,68.2,0,0,1,29.6
2022-03-18 02:00:00,-5.2,37.2,39.2,0,0,2,66.7
2022-03-18 03:00:00,8.0,44.1,60.0,0,0,3,53.5
2022-03-18 04:00:00,-1.3,42.7,51.2,0,0,4,62.8
2022-03-18 05:00:00,36.4,45.1,51.5,0,0,5,25.1
2022-03-18 06:00:00,21.5,38.6,59.8,0,0,6,40.0
2022-03-18 07:00:00,-7.4,39.7,50.4,0,0,7,68.9
2022-03-18 08:00:00,17.4,43.9,30.4,0,0,8,44.1
2022-03-18 09:00:00,18.0,43.5,43.8,0,0,9,43.5
2022-03-18 10:00:00,-12.6,41.7,37.5,0,0,10,74.1
2022-03-18 11:00:00,11.6,42.8,58.8,0,0,11,49.9
2022-03-18 12:00:00,15.7,37.9,33.7,0,0,12,45.8
2022-03-18 13:00:00,28.3,39.1,32.5,0,0,13,33.2
2022-03-18 14:00:00,-12.5,46.3,58.5,0,0,14,74.0
2022-03-18 15:00:00,12.3,46.4,54.2,0,0,15,49.2
2022-03-18 16:00:00,27.3,46.7,35.1,0,0,16,34.2
2022-03-18 17:00:00,38.3,43.1,42.5,0,0,17,23.2
2022-03-18 18:00:00,-4.8,40.9,36.9,0,0,18,66.3
2022-03-18 19:00:00,-4.4,37.8,57.3,0,0,19,65.9
2022-03-18 20:00:00,1.2,41.4,38.0,0,0,20,60.3
2022-03-18 21:00:00,-8.1,40.4,42.8,0,0,21,69.6
2022-03-18 22:00:00,25.6,39.4,57.7,0,0,22,35.9
2022-03-18 23:00:00,16.4,46.2,68.2,0,0,23,45.1
2022-03-19 00:00:00,54.8,45.3,60.0,1,0,0,6.7
2022-03-19 01:00:00,44.4,38.9,57.6,1,0,1,17.1
2022-03-19 02:00:00,56.0,44.1,33.1,1,0,2,5.5
2022-03-19 03:00:00,56.0,38.4,41.0,1,0,3,5.5
2022-03-19 04:00:00,54.5,46.6,44.4,1,0,4,7.0
2022-03-19 05:00:00,50.7,44.4,34.0,1,0,5,10.8
2022-03-19 06:00:00,51.1,46.8,47.9,1,0,6,10.4
2022-03-19 07:00:00,45.1,42.1,37.4,1,0,7,16.4
2022-03-19 08:00:00,46.4,41.1,35.0,1,0,8,15.1
2022-03-19 09:00:00,54.7,47.0,63.2,1,0,9,6.8
2022-03-19 10:00:00,48.2,37.9,52.5,1,0,10,13.3
2022-03-19 11:00:00,54.3,43.4,39.7,1,0,11,7.2
2022-03-19 12:00:00,46.8,38.3,48.2,1,0,12,14.7
2022-03-19 13:00:00,40.5,45.0,43.2,1,0,13,21.0
2022-03-19 14:00:00,39.9,45.5,55.6,1,0,14,21.6
2022-03-19 15:00:00,53.5,39.5,38.7,1,0,15,8.0
2022-03-19 16:00:00,36.5,42.6,30.1,1,0,16,25.0
2022-03-19 17:00:00,49.9,43.2,32.6,1,0,17,11.6
2022-03-19 18:00:00,54.7,42.5,42.3,1,0,18,6.8
2022-03-19 19:00:00,38.7,37.9,66.3,1,0,19,22.8
2022-03-19 20:00:00,51.6,43.9,32.2,1,0,20,9.9
2022-03-19 21:00:00,47.0,46.9,51.5,1,0,21,14.5
2022-03-19 22:00:00,40.0,45.4,39.8,1,0,22,21.5
2022-03-19 23:00:00,39.5,44.8,37.7,1,0,23,22.0
2022-03-20 00:00:00,44.5,44.6,69.3,1,0,0,17.0
2022-03-20 01:00:00,46.0,46.1,59.1,1,0,1,15.5
2022-03-20 02:00:00,39.3,43.9,55.5,1,0,2,22.2
2022-03-20 03:00:00,40.3,45.3,69.0,1,0,3,21.2
2022-03-20 04:00:00,40.7,37.9,34.7,1,0,4,20.8
2022-03-20 05:00:00,51.0,40.3,64.1,1,0,5,10.5
2022-03-20 06:00:00,51.1,40.4,36.5,1,0,6,10.4
2022-03-20 07:00:00,55.5,46.0,40.6,1,0,7,6.0
2022-03-20 08:00:00,39.4,40.7,49.3,1,0,8,22.1
2022-03-20 09:00:00,52.3,39.8,57.8,1,0,9,9.2
2022-03-20 10:00:00,36.7,45.9,48.1,1,0,10,24.8
2022-03-20 11:00:00,53.0,39.2,41.9,1,0,11,8.5
2022-03-20 12:00:00,48.9,42.9,68.5,1,0,12,12.6
2022-03-20 13:00:00,41.4,39.0,50.2,1,0,13,20.1
2022-03-20 14:00:00,49.5,43.4,35.6,1,0,14,12.0
2022-03-20 15:00:00,50.8,37.5,36.8,1,0,15,10.7
2022-03-20 16:00:00,53.6,38.7,55.7,1,0,16,7.9
2022-03-20 17:00:00,40.4,38.6,39.8,1,0,17,21.1
2022-03-20 18:00:00,48.0,38.5,32.9,1,0,18,13.5
2022-03-20 19:00:00,46.7,39.4,61.3,1,0,19,14.8
2022-03-20 20:00:00,50.3,43.2,45.4,1,0,20,11.2
2022-03-20 21:00:00,49.0,46.7,35.2,1,0,21,12.5
2022-03-20 22:00:00,46.8,41.1,35.8,1,0,22,14.7
2022-03-20 23:00:00,47.0,45.0,37.7,1,0,23,14.5
2022-03-21 00:00:00,23.1,38.2,48.1,0,0,0,38.4
2022-03-21 01:00:00,32.3,46.2,42.6,0,0,1,29.2
2022-03-21 02:00:00,11.4,38.8,54.5,0,0,2,50.1
2022-03-21 03:00:00,15.1,37.2,65.9,0,0,3,46.4
2022-03-21 04:00:00,37.5,41.9,48.0,0,0,4,24.0
2022-03-21 05:00:00,15.0,45.9,49.4,0,0,5,46.5
2022-03-21 06:00:00,38.8,45.0,36.1,0,0,6,22.7
2022-03-21 07:00:00,19.1,45.2,35.4,0,0,7,42.4
2022-03-21 08:00:00,-13.0,46.5,33.2,0,0,8,74.5
2022-03-21 09:00:00,-6.7,38.7,51.4,0,0,9,68.2
2022-03-21 10:00:00,8.6,38.4,55.5,0,0,10,52.9
2022-03-21 11:00:00,-9.4,39.0,35.2,0,0,11,70.9
2022-03-21 12:00:00,7.7,44.8,43.1,0,0,12,53.8
2022-03-21 13:00:00,18.7,37.1,59.7,0,0,13,42.8
2022-03-21 14:00:00,10.0,39.5,67.4,0,0,14,51.5
2022-03-21 15:00:00,5.7,46.8,52.8,0,0,15,55.8
2022-03-21 16:00:00,-9.0,40.3,30.1,0,0,16,70.5
2022-03-21 17:00:00,7.1,44.2,42.8,0,0,17,54.4
2022-03-21 18:00:00,8.8,38.1,57.6,0,0,18,52.7
2022-03-21 19:00:00,-1.7,37.9,33.9,0,0,19,63.2
2022-03-21 20:00:00,20.0,46.6,31.4,0,0,20,41.5
2022-03-21 21:00:00,-11.2,38.5,47.4,0,0,21,72.7
2022-03-21 22:00:00,18.6,42.0,41.4,0,0,22,42.9
2022-03-21 23:00:00,21.5,42.5,61.5,0,0,23,40.0
2022-03-22 00:00:00,-12.1,46.4,68.8,0,0,0,73.6
2022-03-22 01:00:00,-7.3,42.6,62.3,0,0,1,68.8
2022-03-22 02:00:00,-10.5,40.6,42.3,0,0,2,72.0
2022-03-22 03:00:00,13.1,39.2,43.0,0,0,3,48.4
2022-03-22 04:00:00,19.7,43.9,68.5,0,0,4,41.8
2022-03-22 05:00:00,-0.1,38.3,46.6,0,0,5,61.6
2022-03-22 06:00:00,14.9,46.0,43.4,0,0,6,46.6
2022-03-22 07:00:00,35.9,45.2,35.3,0,0,7,25.6
2022-03-22 08:00:00,27.8,39.5,56.3,0,0,8,33.7
2022-03-22 09:00:00,3.0,46.4,57.7,0,0,9,58.5
2022-03-22 10:00:00,32.2,37.6,51.4,0,0,10,29.3
2022-03-22 11:00:00,28.6,41.2,38.3,0,0,11,32.9
2022-03-22 12:00:00,34.6,46.1,51.5,0,0,12,26.9
2022-03-22 13:00:00,19.0,46.9,46.6,0,0,13,42.5
2022-03-22 14:00:00,-12.8,45.1,62.5,0,0,14,74.3
2022-03-22 15:00:00,21.4,37.4,34.8,0,0,15,40.1
2022-03-22 16:00:00,35.8,39.9,49.0,0,0,16,25.7
2022-03-22 17:00:00,-3.1,46.6,35.6,0,0,17,64.6
2022-03-22 18:00:00,-0.4,41.4,67.1,0,0,18,61.9
2022-03-22 19:00:00,-2.7,39.3,53.8,0,0,19,64.2
2022-03-22 20:00:00,13.3,45.5,30.6,0,0,20,48.2
2022-03-22 21:00:00,30.1,45.6,37.6,0,0,21,31.4
2022-03-22 22:00:00,9.7,43.3,62.2,0,0,22,51.8
2022-03-22 23:00:00,22.2,43.7,62.8,0,0,23,39.3
2022-03-23 00:00:00,38.3,41.1,37.2,0,0,0,23.2
2022-03-23 01:00:00,-2.4,39.3,59.8,0,0,1,63.9
2022-03-23 02:00:00,3.4,43.6,31.6,0,0,2,58.1
2022-03-23 03:00:00,6.8,39.0,69.5,0,0,3,54.7
2022-03-23 04:00:00,10.8,38.4,32.7,0,0,4,50.7
2022-03-23 05:00:00,3.2,39.2,42.9,0,0,5,58.3
2022-03-23 06:00:00,29.2,45.5,64.2,0,0,6,32.3
2022-03-23 07:00:00,30.3,37.5,51.8,0,0,7,31.2
2022-03-23 08:00:00,13.7,45.9,48.1,0,0,8,47.8
2022-03-23 09:00:00,18.0,45.8,44.6,0,0,9,43.5
2022-03-23 10:00:00,31.5,41.7,43.3,0,0,10,30.0
2022-03-23 11:00:00,37.8,39.4,64.6,0,0,11,23.7
2022-03-23 12:00:00,-12.7,37.8,45.1,0,0,12,74.2
2022-03-23 13:00:00,24.4,39.3,41.0,0,0,13,37.1
2022-03-23 14:00:00,29.9,43.2,36.9,0,0,14,31.6
2022-03-23 15:00:00,1.7,42.2,31.6,0,0,15,59.8
2022-03-23 16:00:00,16.3,42.5,55.5,0,0,16,45.2
2022-03-23 17:00:00,9.2,37.6,35.6,0,0,17,52.3
2022-03-23 18:00:00,10.1,44.0,56.3,0,0,18,51.4
2022-03-23 19:00:00,20.0,43.0,56.7,0,0,19,41.5
2022-03-23 20:00:00,20.2,39.7,59.1,0,0,20,41.3
2022-03-23 21:00:00,5.7,40.2,49.5,0,0,21,55.8
2022-03-23 22:00:00,36.7,37.2,47.4,0,0,22,24.8
2022-03-23 23:00:00,35.7,45.8,43.6,0,0,23,25.8
2022-03-24 00:00:00,0.7,37.5,57.6,0,0,0,60.8
2022-03-24 01:00:00,-4.3,44.9,37.0,0,0,1,65.8
2022-03-24 02:00:00,3.4,41.2,56.3,0,0,2,58.1
2022-03-24 03:00:00,-9.9,43.6,66.9,0,0,3,71.4
2022-03-24 04:00:00,40.5,44.6,47.6,0,0,4,21.0
2022-03-24 05:00:00,13.9,43.5,55.3,0,0,5,47.6
2022-03-24 06:00:00,33.1,45.2,40.2,0,0,6,28.4
2022-03-24 07:00:00,40.3,41.2,62.6,0,0,7,21.2
2022-03-24 08:00:00,40.0,46.7,56.2,0,0,8,21.5
2022-03-24 09:00:00,4.1,39.8,59.5,0,0,9,57.4
2022-03-24 10:00:00,14.8,43.8,41.6,0,0,10,46.7
2022-03-24 11:00:00,11.0,39.1,31.8,0,0,11,50.5
2022-03-24 12:00:00,38.0,39.4,35.1,0,0,12,23.5
2022-03-24 13:00:00,24.9,42.5,39.5,0,0,13,36.6
2022-03-24 14:00:00,25.8,41.3,47.8,0,0,14,35.7
2022-03-24 15:00:00,6.8,38.2,30.1,0,0,15,54.7
2022-03-24 16:00:00,37.5,45.9,52.6,0,0,16,24.0
2022-03-24 17:00:00,10.8,44.3,64.6,0,0,17,50.7
2022-03-24 18:00:00,20.8,47.0,39.4,0,0,18,40.7
2022-03-24 19:00:00,11.3,46.9,43.7,0,0,19,50.2
2022-03-24 20:00:00,8.2,44.6,61.5,0,0,20,53.3
2022-03-24 21:00:00,8.1,38.7,58.9,0,0,21,53.4
2022-03-24 22:00:00,37.4,37.8,46.0,0,0,22,24.1
2022-03-24 23:00:00,32.5,38.3,53.4,0,0,23,29.0
2022-03-25 00:00:00,-3.2,43.2,33.1,0,0,0,64.7
2022-03-25 01:00:00,29.1,37.6,69.1,0,0,1,32.4
2022-03-25 02:00:00,12.7,41.0,57.9,0,0,2,48.8
2022-03-25 03:00:00,-5.7,43.9,61.1,0,0,3,67.2
2022-03-25 04:00:00,17.1,38.8,33.1,0,0,4,44.4
2022-03-25 05:00:00,36.4,41.2,43.4,0,0,5,25.1
2022-03-25 06:00:00,35.5,46.7,67.6,0,0,6,26.0
2022-03-25 07:00:00,14.4,39.0,54.8,0,0,7,47.1
2022-03-25 08:00:00,22.3,41.1,42.8,0,0,8,39.2
2022-03-25 09:00:00,39.8,37.4,55.5,0,0,9,21.7
2022-03-25 10:00:00,36.4,37.0,39.5,0,0,10,25.1
2022-03-25 11:00:00,36.1,45.3,50.6,0,0,11,25.4
2022-03-25 12:00:00,32.6,38.9,59.3,0,0,12,28.9
2022-03-25 13:00:00,-11.5,39.0,57.2,0,0,13,73.0
2022-03-25 14:00:00,6.5,39.0,66.6,0,0,14,55.0
2022-03-25 15:00:00,25.9,45.5,48.8,0,0,15,35.6
2022-03-25 16:00:00,-5.2,45.4,63.0,0,0,16,66.7
2022-03-25 17:00:00,29.7,41.4,51.9,0,0,17,31.8
2022-03-25 18:00:00,18.3,38.0,44.6,0,0,18,43.2
2022-03-25 19:00:00,24.7,46.0,43.2,0,0,19,36.8
2022-03-25 20:00:00,8.9,45.4,64.6,0,0,20,52.6
2022-03-25 21:00:00,-7.9,43.0,53.7,0,0,21,69.4
2022-03-25 22:00:00,35.5,41.2,52.1,0,0,22,26.0
2022-03-25 23:00:00,28.1,38.1,59.3,0,0,23,33.4
2022-03-26 00:00:00,44.9,46.7,39.7,1,0,0,16.6
2022-03-26 01:00:00,56.0,37.6,38.5,1,0,1,5.5
2022-03-26 02:00:00,36.7,42.0,42.1,1,0,2,24.8
2022-03-26 03:00:00,42.7,37.8,37.5,1,0,3,18.8
2022-03-26 04:00:00,47.7,42.8,54.2,1,0,4,13.8
2022-03-26 05:00:00,55.5,42.1,53.8,1,0,5,6.0
2022-03-26 06:00:00,51.5,38.2,67.2,1,0,6,10.0
2022-03-26 07:00:00,37.0,45.1,31.3,1,0,7,24.5
2022-03-26 08:00:00,37.7,40.5,37.1,1,0,8,23.8
2022-03-26 09:00:00,40.6,37.2,59.4,1,0,9,20.9
2022-03-26 10:00:00,43.1,40.5,54.2,1,0,10,18.4
2022-03-26 11:00:00,50.7,37.5,52.5,1,0,11,10.8
2022-03-26 12:00:00,49.9,41.4,64.3,1,0,12,11.6
2022-03-26 13:00:00,49.2,44.2,66.1,1,0,13,12.3
2022-03-26 14:00:00,40.4,41.5,61.1,1,0,14,21.1
2022-03-26 15:00:00,41.1,44.8,56.5,1,0,15,20.4
2022-03-26 16:00:00,51.7,39.9,49.3,1,0,16,9.8
2022-03-26 17:00:00,46.2,38.4,66.9,1,0,17,15.3
2022-03-26 18:00:00,42.6,39.0,31.5,1,0,18,18.9
2022-03-26 19:00:00,51.8,44.4,69.7,1,0,19,9.7
2022-03-26 20:00:00,38.6,38.6,55.2,1,0,20,22.9
2022-03-26 21:00:00,40.8,37.4,42.4,1,0,21,20.7
2022-03-26 22:00:00,51.3,39.9,34.4,1,0,22,10.2
2022-03-26 23:00:00,52.6,40.0,30.7,1,0,23,8.9
2022-03-27 00:00:00,38.1,41.7,33.0,1,0,0,23.4
2022-03-27 01:00:00,40.2,45.4,47.9,1,0,1,21.3
2022-03-27 02:00:00,51.9,42.0,56.4,1,0,2,9.6
2022-03-27 03:00:00,51.5,38.7,50.0,1,0,3,10.0
2022-03-27 04:00:00,47.9,39.0,57.8,1,0,4,13.6
2022-03-27 05:00:00,45.8,44.8,40.6,1,0,5,15.7
2022-03-27 06:00:00,49.0,40.4,64.0,1,0,6,12.5
2022-03-27 07:00:00,52.8,37.5,32.7,1,0,7,8.7
2022-03-27 08:00:00,45.9,37.3,57.3,1,0,8,15.6
2022-03-27 09:00:00,56.3,43.0,50.6,1,0,9,5.2
2022-03-27 10:00:00,46.8,40.9,48.5,1,0,10,14.7
2022-03-27 11:00:00,47.8,41.8,38.3,1,0,11,13.7
2022-03-27 12:00:00,48.6,40.6,46.3,1,0,12,12.9
2022-03-27 13:00:00,42.8,41.0,65.3,1,0,13,18.7
2022-03-27 14:00:00,38.2,37.9,42.0,1,0,14,23.3
2022-03-27 15:00:00,37.7,45.9,42.6,1,0,15,23.8
2022-03-27 16:00:00,42.0,45.5,52.8,1,0,16,19.5
2022-03-27 17:00:00,49.1,38.7,65.2,1,0,17,12.4
2022-03-27 18:00:00,54.3,46.7,36.1,1,0,18,7.2
2022-03-27 19:00:00,53.8,45.6,35.0,1,0,19,7.7
2022-03-27 20:00:00,41.9,45.5,59.2,1,0,20,19.6
2022-03-27 21:00:00,55.5,38.9,61.0,1,0,21,6.0
2022-03-27 22:00:00,54.2,39.0,53.1,1,0,22,7.3
2022-03-27 23:00:00,39.7,42.5,59.9,1,0,23,21.8
2022-03-28 00:00:00,9.3,40.0,34.3,0,0,0,52.2
2022-03-28 01:00:00,33.3,37.7,69.9,0,0,1,28.2
2022-03-28 02:00:00,11.8,44.4,56.4,0,0,2,49.7
2022-03-28 03:00:00,16.8,45.2,62.6,0,0,3,44.7
2022-03-28 04:00:00,-6.2,39.4,34.0,0,0,4,67.7
2022-03-28 05:00:00,1.3,38.4,69.3,0,0,5,60.2
2022-03-28 06:00:00,6.0,37.8,58.9,0,0,6,55.5
2022-03-28 07:00:00,-2.2,40.7,57.4,0,0,7,63.7
2022-03-28 08:00:00,-7.3,38.6,31.5,0,0,8,68.8
2022-03-28 09:00:00,33.2,46.6,33.4,0,0,9,28.3
2022-03-28 10:00:00,-8.1,46.8,69.4,0,0,10,69.6
2022-03-28 11:00:00,14.7,37.3,40.1,0,0,11,46.8
2022-03-28 12:00:00,36.8,37.9,33.2,0,0,12,24.7
2022-03-28 13:00:00,37.1,42.7,55.0,0,0,13,24.4
2022-03-28 14:00:00,27.1,42.7,67.0,0,0,14,34.4
2022-03-28 15:00:00,30.4,45.2,56.5,0,0,15,31.1
2022-03-28 16:00:00,5.2,45.9,39.4,0,0,16,56.3
2022-03-28 17:00:00,37.7,41.8,50.8,0,0,17,23.8
2022-03-28 18:00:00,20.0,44.2,36.2,0,0,18,41.5
2022-03-28 19:00:00,15.2,38.9,61.3,0,0,19,46.3
2022-03-28 20:00:00,-0.5,46.4,68.8,0,0,20,62.0
2022-03-28 21:00:00,-9.1,42.2,48.0,0,0,21,70.6
2022-03-28 22:00:00,-0.3,39.0,30.4,0,0,22,61.8
2022-03-28 23:00:00,0.6,44.0,40.5,0,0,23,60.9
2022-03-29 00:00:00,27.0,40.9,43.1,0,0,0,34.5
2022-03-29 01:00:00,35.9,43.5,69.0,0,0,1,25.6
2022-03-29 02:00:00,2.7,45.5,51.3,0,0,2,58.8
2022-03-29 03:00:00,39.4,44.0,61.6,0,0,3,22.1
2022-03-29 04:00:00,11.1,42.4,58.4,0,0,4,50.4
2022-03-29 05:00:00,0.3,39.6,56.6,0,0,5,61.2
2022-03-29 06:00:00,24.5,41.3,56.2,0,0,6,37.0
2022-03-29 07:00:00,-12.5,46.1,63.1,0,0,7,74.0
2022-03-29 08:00:00,-4.2,37.6,44.3,0,0,8,65.7
2022-03-29 09:00:00,28.0,37.3,43.8,0,0,9,33.5
2022-03-29 10:00:00,0.1,44.1,62.5,0,0,10,61.4
2022-03-29 11:00:00,-7.1,46.2,62.5,0,0,11,68.6
2022-03-29 12:00:00,-11.1,44.8,53.1,0,0,12,72.6
2022-03-29 13:00:00,6.9,41.9,31.9,0,0,13,54.6
2022-03-29 14:00:00,39.4,46.2,35.5,0,0,14,22.1
2022-03-29 15:00:00,2.6,42.4,66.8,0,0,15,58.9
2022-03-29 16:00:00,-4.9,40.8,35.7,0,0,16,66.4
2022-03-29 17:00:00,-1.3,44.2,55.7,0,0,17,62.8
2022-03-29 18:00:00,-0.9,46.9,67.6,0,0,18,62.4
2022-03-29 19:00:00,31.5,38.4,47.9,0,0,19,30.0
2022-03-29 20:00:00,-6.9,37.9,38.3,0,0,20,68.4
2022-03-29 21:00:00,13.1,45.4,38.7,0,0,21,48.4
2022-03-29 22:00:00,19.8,45.9,40.8,0,0,22,41.7
2022-03-29 23:00:00,38.9,42.9,62.5,0,0,23,22.6
2022-03-30 00:00:00,14.8,41.4,37.4,0,0,0,46.7
2022-03-30 01:00:00,35.1,39.0,40.3,0,0,1,26.4
2022-03-30 02:00:00,17.9,46.8,56.9,0,0,2,43.6
2022-03-30 03:00:00,-3.7,40.0,52.1,0,0,3,65.2
2022-03-30 04:00:00,10.7,45.3,63.1,0,0,4,50.8
2022-03-30 05:00:00,16.1,37.9,55.8,0,0,5,45.4
2022-03-30 06:00:00,9.6,37.4,59.5,0,0,6,51.9
2022-03-30 07:00:00,19.8,38.9,61.0,0,0,7,41.7
2022-03-30 08:00:00,35.8,46.6,36.2,0,0,8,25.7
2022-03-30 09:00:00,30.5,38.8,35.6,0,0,9,31.0
2022-03-30 10:00:00,29.3,38.3,34.8,0,0,10,32.2
2022-03-30 11:00:00,0.3,42.5,47.2,0,0,11,61.2
2022-03-30 12:00:00,-10.4,38.1,38.1,0,0,12,71.9
2022-03-30 13:00:00,24.2,46.2,34.2,0,0,13,37.3
2022-03-30 14:00:00,26.9,42.8,61.8,0,0,14,34.6
2022-03-30 15:00:00,34.4,43.6,30.9,0,0,15,27.1
2022-03-30 16:00:00,11.6,39.0,50.5,0,0,16,49.9
2022-03-30 17:00:00,14.7,43.7,39.2,0,0,17,46.8
2022-03-30 18:00:00,19.4,40.4,32.9,0,0,18,42.1
2022-03-30 19:00:00,15.4,41.4,46.1,0,0,19,46.1
2022-03-30 20:00:00,-3.2,43.5,50.3,0,0,20,64.7
2022-03-30 21:00:00,5.9,38.6,46.3,0,0,21,55.6
2022-03-30 22:00:00,22.3,44.9,52.2,0,0,22,39.2
2022-03-30 23:00:00,9.8,38.1,46.2,0,0,23,51.7
